Datetime,Close,High,Low,Open,Volume
2026-04-21 03:45:00+00:00,78761.640625,78761.640625,78522.9609375,78610.6796875,0
2026-04-21 03:46:00+00:00,78827.1328125,78859.4765625,78767.640625,78769.4296875,0
2026-04-21 03:47:00+00:00,78834.046875,78840.84375,78792.5703125,78815.0,0
2026-04-21 03:48:00+00:00,78867.5390625,78884.78125,78840.96875,78840.9921875,0
2026-04-21 03:49:00+00:00,78896.6015625,78920.6875,78863.84375,78872.8203125,0
2026-04-21 03:50:00+00:00,78938.0078125,78964.7890625,78900.4921875,78900.4921875,0
2026-04-21 03:51:00+00:00,78914.34375,78949.828125,78913.53125,78934.96875,0
2026-04-21 03:52:00+00:00,78916.4765625,78932.046875,78884.2265625,78911.1484375,0
2026-04-21 03:53:00+00:00,78932.4296875,78941.2578125,78915.09375,78921.21875,0
2026-04-21 03:54:00+00:00,78890.703125,78945.59375,78889.1796875,78934.9296875,0
2026-04-21 03:55:00+00:00,78880.109375,78891.2890625,78844.59375,78891.2890625,0
2026-04-21 03:56:00+00:00,78899.6328125,78913.6796875,78879.921875,78881.671875,0
2026-04-21 03:57:00+00:00,78874.3671875,78904.2109375,78874.3671875,78901.6015625,0
2026-04-21 03:58:00+00:00,78872.7578125,78884.8828125,78866.2734375,78876.2890625,0
2026-04-21 03:59:00+00:00,78842.7578125,78875.59375,78842.7578125,78868.7890625,0
2026-04-21 04:00:00+00:00,78832.453125,78856.7578125,78829.1875,78846.4375,0
2026-04-21 04:01:00+00:00,78850.5,78850.5,78825.609375,78833.0078125,0
2026-04-21 04:02:00+00:00,78870.0234375,78871.0078125,78849.921875,78850.0078125,0
2026-04-21 04:03:00+00:00,78873.7734375,78884.1875,78860.5625,78871.453125,0
2026-04-21 04:04:00+00:00,78873.15625,78874.0625,78850.828125,78873.3515625,0
2026-04-21 04:05:00+00:00,78903.4609375,78906.03125,78870.828125,78873.3203125,0
2026-04-21 04:06:00+00:00,78886.65625,78920.703125,78874.640625,78903.34375,0
2026-04-21 04:07:00+00:00,78895.8671875,78901.1171875,78883.1328125,78885.2890625,0
2026-04-21 04:08:00+00:00,78917.109375,78926.6875,78895.8828125,78895.8828125,0
2026-04-21 04:09:00+00:00,78903.078125,78924.1171875,78900.078125,78915.8515625,0
2026-04-21 04:10:00+00:00,78866.1015625,78906.703125,78865.2734375,78902.40625,0
2026-04-21 04:11:00+00:00,78881.8125,78888.796875,78857.3984375,78866.1484375,0
2026-04-21 04:12:00+00:00,78891.078125,78908.2421875,78887.0625,78887.0625,0
2026-04-21 04:13:00+00:00,78872.7578125,78887.046875,78850.6484375,78885.2109375,0
2026-04-21 04:14:00+00:00,78892.4921875,78902.5390625,78867.4296875,78872.453125,0
2026-04-21 04:15:00+00:00,78998.8515625,78998.8515625,78890.3671875,78891.0234375,0
2026-04-21 04:16:00+00:00,79022.0625,79032.15625,78993.078125,78994.9921875,0
2026-04-21 04:17:00+00:00,79007.453125,79036.703125,79007.453125,79018.578125,0
2026-04-21 04:18:00+00:00,79024.296875,79038.109375,79002.6796875,79004.109375,0
2026-04-21 04:19:00+00:00,79026.171875,79039.140625,79022.7421875,79024.671875,0
2026-04-21 04:20:00+00:00,79041.640625,79044.4296875,79022.7734375,79028.1796875,0
2026-04-21 04:21:00+00:00,79045.1328125,79059.75,79036.4921875,79040.96875,0
2026-04-21 04:22:00+00:00,79014.40625,79052.046875,79009.65625,79039.6015625,0
2026-04-21 04:23:00+00:00,79002.390625,79021.0625,78998.109375,79012.0625,0
2026-04-21 04:24:00+00:00,79008.0234375,79008.0234375,78974.578125,79002.390625,0
2026-04-21 04:25:00+00:00,79009.6796875,79017.2890625,79001.96875,79009.9921875,0
