Datetime,Close,High,Low,Open,Volume
2024-06-07 09:45:00+00:00,76693.671875,76715.140625,76693.671875,76715.140625,0
2024-06-10 03:45:00+00:00,76696.578125,77073.4609375,76443.2265625,76935.40625,0
2024-06-10 04:45:00+00:00,76761.34375,76850.90625,76659.4921875,76695.109375,0
2024-06-10 05:45:00+00:00,76643.2265625,76884.2578125,76637.546875,76764.5390625,0
2024-06-10 06:45:00+00:00,76735.4375,76795.3984375,76642.1796875,76642.1796875,0
2024-06-10 07:45:00+00:00,76844.046875,76899.6796875,76707.6796875,76739.0625,0
2024-06-10 08:45:00+00:00,76508.453125,76848.28125,76424.046875,76844.046875,0
2024-06-10 09:45:00+00:00,76490.078125,76561.359375,76490.03125,76506.3984375,0
2024-06-11 03:45:00+00:00,76650.9921875,76696.5703125,76296.4375,76589.09375,0
2024-06-11 04:45:00+00:00,76697.046875,76765.953125,76594.1328125,76651.21875,0
2024-06-11 05:45:00+00:00,76689.203125,76715.8203125,76608.9921875,76692.2265625,0
2024-06-11 06:45:00+00:00,76677.5234375,76753.8203125,76606.71875,76687.6015625,0
2024-06-11 07:45:00+00:00,76661.3828125,76860.53125,76623.0625,76679.3984375,0
2024-06-11 08:45:00+00:00,76462.796875,76724.2421875,76449.75,76661.0390625,0
2024-06-11 09:45:00+00:00,76456.59375,76520.53125,76456.59375,76465.6171875,0
2024-06-12 03:45:00+00:00,76933.6015625,76966.71875,76555.0078125,76695.0703125,0
2024-06-12 04:45:00+00:00,76932.203125,77050.078125,76856.3203125,76927.21875,0
2024-06-12 05:45:00+00:00,76900.6875,76993.078125,76774.90625,76935.09375,0
2024-06-12 06:45:00+00:00,76918.8515625,76948.96875,76823.5078125,76899.859375,0
2024-06-12 07:45:00+00:00,76708.1328125,76932.296875,76667.28125,76918.90625,0
2024-06-12 08:45:00+00:00,76620.40625,76847.3515625,76578.078125,76708.703125,0
2024-06-12 09:45:00+00:00,76606.71875,76634.171875,76606.1484375,76634.171875,0
2024-06-13 03:45:00+00:00,76901.4765625,77116.0234375,76777.9921875,77116.0234375,0
2024-06-13 04:45:00+00:00,76769.3828125,76915.8671875,76769.21875,76900.25,0
2024-06-13 05:45:00+00:00,76831.65625,76910.7890625,76719.703125,76768.2578125,0
2024-06-13 06:45:00+00:00,76894.359375,76933.25,76824.828125,76834.6875,0
2024-06-13 07:45:00+00:00,76843.453125,76925.828125,76805.28125,76894.75,0
2024-06-13 08:45:00+00:00,76803.671875,76870.078125,76769.828125,76842.171875,0
2024-06-13 09:45:00+00:00,76811.28125,76814.0625,76796.8828125,76799.390625,0
2024-06-14 03:45:00+00:00,76897.1796875,76985.7890625,76550.0234375,76912.3828125,0
2024-06-14 04:45:00+00:00,76925.71875,76981.6015625,76861.640625,76898.1015625,0
2024-06-14 05:45:00+00:00,76900.3828125,76936.453125,76849.296875,76925.3515625,0
2024-06-14 06:45:00+00:00,76965.328125,76981.421875,76873.203125,76899.546875,0
2024-06-14 07:45:00+00:00,76917.2421875,76984.65625,76837.2265625,76964.96875,0
2024-06-14 08:45:00+00:00,77013.859375,77076.9921875,76882.140625,76913.546875,0
2024-06-14 09:45:00+00:00,76992.8203125,77027.6171875,76992.8203125,77013.3125,0
2024-06-18 03:45:00+00:00,77256.28125,77366.140625,77071.78125,77307.9375,0
2024-06-18 04:45:00+00:00,77260.96875,77299.65625,77148.921875,77250.2578125,0
2024-06-18 05:45:00+00:00,77233.53125,77320.96875,77224.7109375,77260.890625,0
2024-06-18 06:45:00+00:00,77217.53125,77261.2578125,77166.4921875,77232.28125,0
2024-06-18 07:45:00+00:00,77261.828125,77293.1328125,77184.0234375,77217.8828125,0
2024-06-18 08:45:00+00:00,77285.8515625,77293.4765625,77192.109375,77261.828125,0
2024-06-18 09:45:00+00:00,77301.140625,77302.5078125,77266.59375,77291.8984375,0
2024-06-19 03:45:00+00:00,77317.8984375,77560.15625,77315.6796875,77560.15625,0
2024-06-19 04:45:00+00:00,77266.5234375,77340.8671875,76955.6328125,77322.34375,0
2024-06-19 05:45:00+00:00,77444.046875,77444.046875,77179.6796875,77265.7421875,0
2024-06-19 06:45:00+00:00,77408.1328125,77499.109375,77329.6796875,77449.9921875,0
2024-06-19 07:45:00+00:00,77476.5390625,77521.421875,77281.328125,77408.5,0
2024-06-19 08:45:00+00:00,77319.3203125,77849.140625,77235.78125,77475.28125,0
2024-06-19 09:45:00+00:00,77337.46875,77339.7109375,77314.8515625,77314.8515625,0
2024-06-20 03:45:00+00:00,77214.78125,77554.828125,77100.359375,77554.828125,0
2024-06-20 04:45:00+00:00,77370.2265625,77463.6015625,77167.46875,77213.4921875,0
2024-06-20 05:45:00+00:00,77441.75,77482.1328125,77351.3203125,77370.2578125,0
2024-06-20 06:45:00+00:00,77414.546875,77489.34375,77364.96875,77434.8984375,0
2024-06-20 07:45:00+00:00,77462.6015625,77642.2890625,77365.03125,77417.1484375,0
2024-06-20 08:45:00+00:00,77473.28125,77575.171875,77382.2734375,77463.3984375,0
2024-06-20 09:45:00+00:00,77478.890625,77478.9609375,77455.890625,77473.0390625,0
2024-06-21 03:45:00+00:00,77451.0,77753.421875,77396.578125,77753.421875,0
2024-06-21 04:45:00+00:00,77242.640625,77540.2265625,77135.140625,77451.3515625,0
2024-06-21 05:45:00+00:00,77295.4375,77367.9921875,77160.40625,77243.8984375,0
2024-06-21 06:45:00+00:00,76995.390625,77341.2578125,76908.59375,77295.8515625,0
2024-06-21 07:45:00+00:00,77418.0703125,77511.9921875,76969.640625,76996.328125,0
2024-06-21 08:45:00+00:00,77141.171875,77487.4296875,76802.2578125,77417.09375,0
2024-06-21 09:45:00+00:00,77209.8984375,77273.4921875,77143.3984375,77143.3984375,0
2024-06-24 03:45:00+00:00,77047.6171875,77071.09375,76762.2578125,76791.7109375,0
2024-06-24 04:45:00+00:00,77228.5703125,77317.953125,76996.140625,77044.5390625,0
2024-06-24 05:45:00+00:00,77339.25,77388.0703125,77201.328125,77228.046875,0
2024-06-24 06:45:00+00:00,77390.3671875,77422.703125,77276.2890625,77337.90625,0
2024-06-24 07:45:00+00:00,77289.953125,77415.5703125,77254.28125,77392.4765625,0
2024-06-24 08:45:00+00:00,77390.46875,77404.7109375,77185.3671875,77284.890625,0
2024-06-24 09:45:00+00:00,77341.078125,77386.2265625,77318.5625,77386.2265625,0
2024-06-25 03:45:00+00:00,77552.6875,77634.453125,77459.6015625,77512.9921875,0
2024-06-25 04:45:00+00:00,77541.96875,77624.8984375,77528.578125,77554.9375,0
2024-06-25 05:45:00+00:00,77582.2109375,77614.9296875,77480.0078125,77542.046875,0
2024-06-25 06:45:00+00:00,77908.7890625,77935.7578125,77559.75,77583.2734375,0
2024-06-25 07:45:00+00:00,77967.3125,78016.0390625,77864.0234375,77910.328125,0
2024-06-25 08:45:00+00:00,78083.921875,78090.7109375,77883.0078125,77972.7890625,0
2024-06-25 09:45:00+00:00,78053.4765625,78082.5625,78018.09375,78082.5625,0
2024-06-26 03:45:00+00:00,77983.1796875,78186.53125,77947.9609375,78087.6484375,0
2024-06-26 04:45:00+00:00,78289.921875,78338.7890625,77980.1484375,77980.1484375,0
2024-06-26 05:45:00+00:00,78487.109375,78555.0703125,78286.5390625,78286.5390625,0
2024-06-26 06:45:00+00:00,78505.078125,78588.7578125,78417.046875,78484.6796875,0
2024-06-26 07:45:00+00:00,78669.2421875,78673.546875,78498.3515625,78506.4609375,0
2024-06-26 08:45:00+00:00,78701.8515625,78756.359375,78592.3203125,78669.046875,0
2024-06-26 09:45:00+00:00,78674.140625,78696.6328125,78674.03125,78696.6328125,0
2024-06-27 03:45:00+00:00,78954.9609375,79012.90625,78468.0625,78711.8828125,0
2024-06-27 04:45:00+00:00,78874.3203125,79033.90625,78557.9609375,78954.8671875,0
2024-06-27 05:45:00+00:00,79144.6875,79144.6875,78801.2421875,78872.8671875,0
2024-06-27 06:45:00+00:00,78996.8828125,79240.078125,78923.1875,79145.546875,0
2024-06-27 07:45:00+00:00,78979.609375,79107.5,78890.0234375,78996.8828125,0
2024-06-27 08:45:00+00:00,79249.390625,79254.40625,78848.578125,78981.8828125,0
2024-06-27 09:45:00+00:00,79243.109375,79245.7890625,79197.6328125,79245.7890625,0
2024-06-28 03:45:00+00:00,79535.8125,79669.3125,79320.1484375,79457.578125,0
2024-06-28 04:45:00+00:00,79547.71875,79581.34375,79420.109375,79533.390625,0
2024-06-28 05:45:00+00:00,79436.2265625,79565.96875,79397.90625,79547.71875,0
2024-06-28 06:45:00+00:00,79253.6328125,79447.6796875,79079.59375,79437.2265625,0
2024-06-28 07:45:00+00:00,79405.890625,79513.296875,79160.1328125,79254.6015625,0
2024-06-28 08:45:00+00:00,78976.6875,79498.3671875,78926.671875,79409.8125,0
2024-06-28 09:45:00+00:00,79033.0234375,79074.4296875,78972.359375,78972.359375,0
2024-07-01 03:45:00+00:00,79143.2578125,79297.0,78978.78125,79011.6796875,0
2024-07-01 04:45:00+00:00,79230.171875,79282.421875,79148.203125,79148.203125,0
2024-07-01 05:45:00+00:00,79360.1171875,79406.5,79199.3671875,79223.7734375,0
2024-07-01 06:45:00+00:00,79400.046875,79437.203125,79333.3515625,79361.4921875,0
2024-07-01 07:45:00+00:00,79474.9609375,79516.4921875,79369.7421875,79400.03125,0
2024-07-01 08:45:00+00:00,79506.546875,79560.1875,79403.90625,79474.75,0
2024-07-01 09:45:00+00:00,79476.2265625,79514.6796875,79476.1796875,79514.6796875,0
2024-07-02 03:45:00+00:00,79438.7109375,79814.890625,79237.8984375,79814.890625,0
2024-07-02 04:45:00+00:00,79600.65625,79604.4609375,79408.1171875,79439.2734375,0
2024-07-02 05:45:00+00:00,79479.0234375,79633.90625,79404.046875,79599.703125,0
2024-07-02 06:45:00+00:00,79388.703125,79554.9921875,79231.109375,79480.2265625,0
2024-07-02 07:45:00+00:00,79388.703125,79495.90625,79353.9375,79388.640625,0
2024-07-02 08:45:00+00:00,79456.5390625,79525.71875,79385.890625,79388.703125,0
2024-07-02 09:45:00+00:00,79441.6015625,79459.78125,79441.59375,79459.78125,0
2024-07-03 03:45:00+00:00,79932.3515625,80071.9296875,79755.3984375,79987.2421875,0
2024-07-03 04:45:00+00:00,79924.2734375,80011.6796875,79893.3125,79940.2421875,0
2024-07-03 05:45:00+00:00,79845.4609375,79945.0703125,79816.4375,79923.9375,0
2024-07-03 06:45:00+00:00,79931.3671875,79986.0625,79845.3828125,79845.3828125,0
2024-07-03 07:45:00+00:00,79914.609375,80003.171875,79891.6328125,79933.453125,0
2024-07-03 08:45:00+00:00,80022.921875,80026.2109375,79834.6484375,79913.796875,0
2024-07-03 09:45:00+00:00,79986.2109375,80022.3828125,79947.5,80022.3828125,0
2024-07-04 03:45:00+00:00,80310.3984375,80392.3671875,80123.6015625,80244.6796875,0
2024-07-04 04:45:00+00:00,80155.21875,80345.0390625,80052.890625,80310.5703125,0
