Datetime,Close,High,Low,Open,Volume
2026-01-29 03:45:00+00:00,82106.9609375,82378.4609375,82034.0390625,82378.4609375,0
2026-01-29 03:50:00+00:00,82072.6328125,82116.3203125,82001.9921875,82103.171875,0
2026-01-29 03:55:00+00:00,82045.0625,82172.703125,82045.0625,82062.9609375,0
2026-01-29 04:00:00+00:00,82055.671875,82093.09375,81971.8671875,82048.46875,0
2026-01-29 04:05:00+00:00,81923.578125,82074.4609375,81872.953125,82061.6796875,0
2026-01-29 04:10:00+00:00,81862.2421875,81942.8984375,81854.09375,81922.3515625,0
2026-01-29 04:15:00+00:00,81902.203125,81937.6484375,81846.9609375,81855.34375,0
2026-01-29 04:20:00+00:00,81801.828125,81951.2265625,81768.40625,81905.109375,0
2026-01-29 04:25:00+00:00,81768.546875,81823.9765625,81710.3984375,81795.0625,0
2026-01-29 04:30:00+00:00,81782.2890625,81811.8984375,81728.21875,81775.078125,0
2026-01-29 04:35:00+00:00,81793.0703125,81834.3203125,81743.59375,81784.7421875,0
2026-01-29 04:40:00+00:00,81890.7421875,81890.8828125,81755.0,81790.3515625,0
2026-01-29 04:45:00+00:00,81903.6171875,81956.078125,81874.5234375,81891.0,0
2026-01-29 04:50:00+00:00,81904.2265625,81909.953125,81751.421875,81905.390625,0
2026-01-29 04:55:00+00:00,81846.609375,81908.09375,81780.9609375,81904.46875,0
2026-01-29 05:00:00+00:00,81877.9375,81925.609375,81785.828125,81846.328125,0
2026-01-29 05:05:00+00:00,81792.296875,81920.078125,81792.296875,81873.59375,0
2026-01-29 05:10:00+00:00,81795.640625,81862.9921875,81758.7734375,81788.7734375,0
2026-01-29 05:15:00+00:00,81812.421875,81848.578125,81781.0625,81794.796875,0
2026-01-29 05:20:00+00:00,81937.078125,81943.8515625,81796.75,81806.8125,0
2026-01-29 05:25:00+00:00,81966.390625,81989.046875,81908.0,81936.5625,0
2026-01-29 05:30:00+00:00,81983.9921875,82011.9921875,81944.03125,81966.5390625,0
2026-01-29 05:35:00+00:00,82010.640625,82039.5078125,81957.5234375,81983.09375,0
2026-01-29 05:40:00+00:00,82031.9765625,82067.0390625,81990.5703125,82008.4609375,0
2026-01-29 05:45:00+00:00,82069.9296875,82103.5703125,82030.5390625,82030.5390625,0
2026-01-29 05:50:00+00:00,82133.140625,82180.2734375,82057.8125,82069.9296875,0
2026-01-29 05:55:00+00:00,82104.453125,82140.1015625,82045.5703125,82131.046875,0
2026-01-29 06:00:00+00:00,82052.2109375,82153.65625,82052.2109375,82100.5,0
2026-01-29 06:05:00+00:00,82019.3671875,82067.5078125,81998.5,82055.4921875,0
2026-01-29 06:10:00+00:00,82069.4375,82117.921875,82009.0,82022.453125,0
2026-01-29 06:15:00+00:00,82053.859375,82088.75,82006.59375,82069.2265625,0
2026-01-29 06:20:00+00:00,81979.8125,82104.1328125,81979.75,82050.1015625,0
2026-01-29 06:25:00+00:00,82055.75,82075.5,81978.453125,81978.453125,0
2026-01-29 06:30:00+00:00,82088.75,82096.546875,82021.7421875,82058.2734375,0
2026-01-29 06:35:00+00:00,82157.4296875,82157.4296875,82044.078125,82091.1484375,0
2026-01-29 06:40:00+00:00,82141.8515625,82161.2578125,82068.9921875,82160.3203125,0
2026-01-29 06:45:00+00:00,82113.796875,82144.5625,82098.7890625,82142.578125,0
2026-01-29 06:50:00+00:00,82165.46875,82172.2890625,82079.7421875,82113.0234375,0
2026-01-29 06:55:00+00:00,82151.4921875,82181.7890625,82101.8125,82167.453125,0
2026-01-29 07:00:00+00:00,82220.5703125,82237.0234375,82148.3984375,82148.5703125,0
2026-01-29 07:05:00+00:00,82184.5,82228.0078125,82175.2265625,82224.671875,0
2026-01-29 07:10:00+00:00,82181.078125,82211.4609375,82173.9765625,82184.5,0
2026-01-29 07:15:00+00:00,82227.953125,82257.71875,82146.9921875,82177.7109375,0
2026-01-29 07:20:00+00:00,82324.4765625,82344.40625,82226.0234375,82228.5625,0
2026-01-29 07:25:00+00:00,82301.2578125,82366.3203125,82296.4609375,82326.9921875,0
2026-01-29 07:30:00+00:00,82388.890625,82392.8203125,82300.2109375,82300.2109375,0
2026-01-29 07:35:00+00:00,82410.671875,82444.2265625,82385.546875,82388.859375,0
2026-01-29 07:40:00+00:00,82391.4765625,82429.1328125,82370.609375,82410.671875,0
2026-01-29 07:45:00+00:00,82349.9296875,82408.8984375,82337.5390625,82391.2109375,0
2026-01-29 07:50:00+00:00,82368.6484375,82375.828125,82339.2734375,82351.109375,0
2026-01-29 07:55:00+00:00,82324.9609375,82384.5078125,82282.3984375,82367.84375,0
2026-01-29 08:00:00+00:00,82458.0078125,82465.703125,82307.859375,82322.0703125,0
2026-01-29 08:05:00+00:00,82503.4375,82508.1796875,82438.2421875,82448.6875,0
2026-01-29 08:10:00+00:00,82543.3515625,82543.6796875,82455.2109375,82503.3828125,0
2026-01-29 08:15:00+00:00,82606.1328125,82611.6171875,82514.2265625,82543.46875,0
2026-01-29 08:20:00+00:00,82590.6015625,82613.1015625,82557.6328125,82606.90625,0
2026-01-29 08:25:00+00:00,82596.6875,82613.53125,82550.5625,82592.7734375,0
2026-01-29 08:30:00+00:00,82548.109375,82627.5703125,82546.6484375,82599.890625,0
2026-01-29 08:35:00+00:00,82464.2734375,82560.1796875,82449.0703125,82550.2578125,0
2026-01-29 08:40:00+00:00,82557.703125,82587.3515625,82455.84375,82464.0625,0
2026-01-29 08:45:00+00:00,82505.1015625,82562.7109375,82504.4765625,82557.4296875,0
2026-01-29 08:50:00+00:00,82524.59375,82538.8515625,82487.4765625,82506.3828125,0
2026-01-29 08:55:00+00:00,82602.59375,82605.671875,82524.5390625,82524.5390625,0
2026-01-29 09:00:00+00:00,82659.6171875,82675.2578125,82602.0234375,82602.0234375,0
2026-01-29 09:05:00+00:00,82627.4609375,82669.8828125,82611.3203125,82663.75,0
2026-01-29 09:10:00+00:00,82632.6171875,82640.0390625,82582.796875,82623.9921875,0
2026-01-29 09:15:00+00:00,82686.0390625,82688.7890625,82630.4296875,82632.40625,0
2026-01-29 09:20:00+00:00,82651.8125,82688.578125,82638.390625,82685.9765625,0
2026-01-29 09:25:00+00:00,82620.1796875,82664.546875,82595.4765625,82652.921875,0
2026-01-29 09:30:00+00:00,82580.421875,82643.0390625,82524.453125,82626.953125,0
2026-01-29 09:35:00+00:00,82581.5703125,82633.8515625,82538.859375,82576.078125,0
2026-01-29 09:40:00+00:00,82532.6171875,82590.7109375,82525.9921875,82578.953125,0
2026-01-29 09:45:00+00:00,82578.6015625,82595.53125,82525.359375,82525.359375,0
2026-01-29 09:50:00+00:00,82571.078125,82578.65625,82571.078125,82578.6015625,0
2026-01-29 09:55:00+00:00,82566.390625,82571.21875,82566.1796875,82571.078125,0
2026-01-30 03:45:00+00:00,82106.0,82187.1015625,82025.1484375,82038.0234375,0
2026-01-30 03:50:00+00:00,82051.96875,82109.6015625,82017.8671875,82103.5625,0
2026-01-30 03:55:00+00:00,82059.140625,82168.7734375,82021.53125,82039.421875,0
2026-01-30 04:00:00+00:00,82083.7578125,82083.7578125,81983.65625,82061.4296875,0
2026-01-30 04:05:00+00:00,82187.5390625,82244.9296875,82088.40625,82088.40625,0
2026-01-30 04:10:00+00:00,82173.59375,82213.6796875,82122.9296875,82194.2890625,0
2026-01-30 04:15:00+00:00,82230.296875,82239.7109375,82154.90625,82175.2890625,0
2026-01-30 04:20:00+00:00,82257.7109375,82269.15625,82200.203125,82228.1796875,0
2026-01-30 04:25:00+00:00,82175.296875,82262.90625,82144.9609375,82255.640625,0
2026-01-30 04:30:00+00:00,82193.71875,82272.109375,82168.3671875,82172.7421875,0
2026-01-30 04:35:00+00:00,82159.359375,82199.1328125,82119.25,82195.703125,0
2026-01-30 04:40:00+00:00,82267.5234375,82267.828125,82147.90625,82159.859375,0
2026-01-30 04:45:00+00:00,82225.8671875,82282.390625,82225.5234375,82266.7265625,0
2026-01-30 04:50:00+00:00,82157.75,82224.609375,82142.0234375,82224.609375,0
2026-01-30 04:55:00+00:00,82160.0234375,82171.4609375,82132.359375,82157.109375,0
2026-01-30 05:00:00+00:00,82190.7109375,82228.3828125,82149.0234375,82163.03125,0
2026-01-30 05:05:00+00:00,82218.9609375,82220.0703125,82156.8125,82191.546875,0
2026-01-30 05:10:00+00:00,82220.609375,82257.9296875,82208.859375,82219.2578125,0
2026-01-30 05:15:00+00:00,82217.203125,82246.8515625,82209.3671875,82219.796875,0
2026-01-30 05:20:00+00:00,82195.796875,82215.90625,82165.390625,82215.90625,0
2026-01-30 05:25:00+00:00,82208.40625,82224.2890625,82190.828125,82196.078125,0
2026-01-30 05:30:00+00:00,82211.703125,82235.3203125,82203.8515625,82208.28125,0
2026-01-30 05:35:00+00:00,82095.9921875,82210.609375,82095.9921875,82210.1796875,0
2026-01-30 05:40:00+00:00,82057.75,82097.8125,82038.46875,82094.7109375,0
2026-01-30 05:45:00+00:00,82049.9375,82070.46875,82039.3515625,82057.4375,0
2026-01-30 05:50:00+00:00,82071.6484375,82071.6484375,82022.2109375,82047.96875,0
2026-01-30 05:55:00+00:00,82073.8984375,82142.609375,82062.390625,82067.5625,0
2026-01-30 06:00:00+00:00,82032.5703125,82079.90625,81997.9921875,82074.25,0
2026-01-30 06:05:00+00:00,82102.328125,82102.328125,82017.3125,82032.1328125,0
2026-01-30 06:10:00+00:00,82115.28125,82132.8125,82100.15625,82103.2109375,0
2026-01-30 06:15:00+00:00,82076.8515625,82118.421875,82065.859375,82108.390625,0
2026-01-30 06:20:00+00:00,82167.21875,82174.1796875,82060.9609375,82075.53125,0
2026-01-30 06:25:00+00:00,82081.5703125,82182.140625,82075.5078125,82168.9296875,0
2026-01-30 06:30:00+00:00,82070.9296875,82092.25,82031.2265625,82082.6171875,0
2026-01-30 06:35:00+00:00,82109.84375,82109.84375,82060.4375,82070.640625,0
2026-01-30 06:40:00+00:00,82173.2734375,82180.140625,82107.75,82108.5703125,0
2026-01-30 06:45:00+00:00,82128.59375,82208.2421875,82115.5390625,82176.890625,0
2026-01-30 06:50:00+00:00,82224.34375,82232.7265625,82126.5234375,82128.2265625,0
2026-01-30 06:55:00+00:00,82175.1015625,82241.78125,82159.1171875,82223.1171875,0
2026-01-30 07:00:00+00:00,82168.59375,82216.328125,82168.3203125,82178.1484375,0
2026-01-30 07:05:00+00:00,82178.0,82194.296875,82137.296875,82174.2265625,0
2026-01-30 07:10:00+00:00,82188.4375,82228.953125,82168.4296875,82174.859375,0
2026-01-30 07:15:00+00:00,82168.140625,82197.359375,82168.140625,82184.6328125,0
2026-01-30 07:20:00+00:00,82186.90625,82190.609375,82152.4609375,82166.3984375,0
2026-01-30 07:25:00+00:00,82202.921875,82205.1328125,82159.6875,82187.7265625,0
2026-01-30 07:30:00+00:00,82126.3515625,82213.4375,82122.1875,82203.5703125,0
2026-01-30 07:35:00+00:00,82036.7578125,82127.46875,82033.0078125,82127.1171875,0
2026-01-30 07:40:00+00:00,82059.90625,82079.7578125,82017.8984375,82036.0,0
2026-01-30 07:45:00+00:00,82007.3671875,82066.4375,81969.2890625,82060.1171875,0
2026-01-30 07:50:00+00:00,81988.2265625,82009.15625,81978.2890625,82007.421875,0
2026-01-30 07:55:00+00:00,81991.2421875,82015.6171875,81981.3984375,81988.90625,0
2026-01-30 08:00:00+00:00,82045.640625,82053.8671875,81988.2890625,81993.171875,0
2026-01-30 08:05:00+00:00,82100.2734375,82106.140625,82045.2890625,82045.2890625,0
2026-01-30 08:10:00+00:00,82215.5625,82225.828125,82098.2109375,82100.2734375,0
2026-01-30 08:15:00+00:00,82198.3515625,82566.3671875,82170.640625,82217.359375,0
2026-01-30 08:20:00+00:00,82296.359375,82319.359375,82190.4765625,82195.4921875,0
2026-01-30 08:25:00+00:00,82339.5390625,82339.5390625,82282.6015625,82301.4609375,0
2026-01-30 08:30:00+00:00,82346.40625,82366.671875,82305.2578125,82341.0,0
2026-01-30 08:35:00+00:00,82406.5234375,82406.5234375,82344.7265625,82347.0078125,0
2026-01-30 08:40:00+00:00,82373.0625,82430.46875,82352.0703125,82413.0390625,0
2026-01-30 08:45:00+00:00,82365.8515625,82382.3671875,82353.65625,82371.8515625,0
2026-01-30 08:50:00+00:00,82351.2890625,82386.21875,82324.1484375,82364.3515625,0
2026-01-30 08:55:00+00:00,82323.0625,82356.2421875,82302.3515625,82352.703125,0
