Datetime,Close_log,Open_log,Low_log,High_log,Volume_log,MA_10,MA_50,ma_cross,EMA_10,EMA_50,Log_Return,Volatility_10,Volatility_50,lag_2,lag_3,momentum,RSI,BB_Upper,BB_Lower,BB_Width,BB_Position,MACD,MACD_Signal,MACD_Histogram,Up_Down
1997-10-10,8.30829028832495,8.29396211185748,8.29396211185748,8.314829728310537,0.0,8.274449168505095,8.312611939144698,-0.038162770639603494,8.278335511933376,8.301076071645875,0.019263250163023216,0.009969307363060002,0.014768706815701063,0.005298696321334617,0.013421397511605093,0.05305165039733417,0.46219803711981344,4059.6591675980917,3760.3158568159706,0.0765586360180352,0.9923530931604555,-24.023833326068598,-51.545271786632924,27.521438460564326,0
1997-10-13,8.310427303219305,8.317258206155731,8.308070876649454,8.323346253090264,0.0,8.27797362159142,8.311880149182143,-0.0339065275907231,8.284170383076273,8.30144278660954,0.00213701489435536,0.009801226918790904,0.014714751735937231,0.012573815807556343,0.005298696321334617,0.05269417469787463,0.6455890805518698,4074.4961525092613,3752.489882646989,0.08228103855454091,0.9737703750776381,-11.740943728306775,-43.5844061749677,31.843462446660922,1
1997-10-14,8.297144820670717,8.309310107036938,8.296823316757488,8.309630145840993,0.0,8.280486484027907,8.310753621239977,-0.030267137212069528,8.286529371729808,8.301274238925664,-0.013282482548587993,0.011015375618373154,0.014782614880313315,0.019263250163023216,0.012573815807556343,0.025990294637681544,0.41366519060352,4073.3896902168494,3752.9943429862756,0.08187570297376394,0.8096420924951576,-6.263581013962721,-36.1202411427667,29.85666012880398,1
1997-10-15,8.302650062423695,8.297929615460225,8.29383459012497,8.304665576471443,0.0,8.28382626856762,8.309452444773331,-0.02562617620571217,8.289460406401423,8.301328192788333,0.005505241752977952,0.010884840497769029,0.014648365639817744,0.00213701489435536,0.019263250163023216,0.026196840069324878,0.43655833123037724,4077.626498416737,3750.9535308801383,0.08345650585779062,0.8681358610311523,-0.1338568770306665,-28.922964289619497,28.78910741258883,0
1997-10-16,8.313128978639938,8.314503994220631,8.30560016785376,8.316424938027064,0.0,8.288124800627697,8.308168728309496,-0.02004392768179919,8.293763783172063,8.301790968704083,0.010478916216243306,0.011065956909704482,0.014662145382233623,-0.013282482548587993,0.00213701489435536,0.02410194047801184,0.41303895487416187,4100.559753539479,3742.892272827709,0.09120154735680311,0.9342693815368147,8.060472368452338,-21.52627695800513,29.58674932645747,0
1997-10-17,8.320267860464492,8.319300642876383,8.317692909927702,8.327912279074004,0.0,8.294627722881387,8.30649193786154,-0.011864214980153776,8.29858270631614,8.302515552694688,0.007138881824554133,0.008773675464873726,0.014148543717056442,0.005505241752977952,-0.013282482548587993,0.011977572139542758,0.4019981251650239,4128.623316060233,3736.9776849163295,0.09958441347209922,0.9428985065659621,16.718793517587073,-13.87726286288669,30.59605638047376,0
1997-10-20,8.332029161119458,8.32453029999335,8.319627198283861,8.332551288450022,0.0,8.302057326141188,8.304683575950078,-0.0026262498088893693,8.304663879916742,8.303672949103502,0.011761300654965723,0.008792623629652788,0.013988284505928355,0.010478916216243306,0.005505241752977952,0.02160185790015312,0.4974811576135889,4161.749180419465,3736.8237932133466,0.10759548303842066,0.9837398826299978,27.18718476955837,-5.664373336397677,32.851558105956045,0
1997-10-21,8.322877649742559,8.332714896471174,8.31968323989364,8.334745259449777,0.0,8.30722963851214,8.30280247037335,0.004427168138789739,8.307975474430526,8.30442607461876,-0.00915151137689918,0.00990998494956367,0.01401737707571736,0.007138881824554133,0.010478916216243306,0.025732829071841934,0.4186016106480199,4174.212671000394,3758.9603270464813,0.10468758063290606,0.8621984018668298,32.05974828156286,1.88045098719443,30.179297294368432,1
1997-10-22,8.314513801274618,8.323285555724938,8.313820432868823,8.323499165666176,0.0,8.311035696404165,8.301092776482093,0.009942919922071525,8.309164261129451,8.30482167174252,-0.008363848467940471,0.010793081012321288,0.01388128261322831,0.011761300654965723,0.007138881824554133,0.011863738850923511,0.32551929156036835,4181.734914729042,3777.4660862475207,0.10158527933442553,0.7550269608241781,32.77652333281003,8.05966545631755,24.71685787649248,0
1997-10-23,8.296489166918098,8.312238201247663,8.289835757064784,8.313881707451976,0.0,8.311781909279784,8.299246548189846,0.012535361089938135,8.30685969854557,8.304494906847445,-0.018024634356519798,0.012267818829893154,0.014009493294469776,-0.00915151137689918,0.011761300654965723,-0.016639811721839592,0.2896261612913079,4177.794314944323,3799.7926967744265,0.09476590292644309,0.5554931848531065,27.14680526963093,11.877093418980227,15.269711850650705,1
1997-10-24,8.283357674442458,8.292147808351894,8.27449469209174,8.292147808351894,0.0,8.309288647891533,8.296760333312637,0.012528314578895916,8.302586603254094,8.30366599577274,-0.013131492475640272,0.01105170932198244,0.013772817632050467,-0.008363848467940471,-0.00915151137689918,-0.036910186022034,0.16626238734675325,4175.915974606041,3808.661027347083,0.09199108410354699,0.4051652256858399,18.25381003009352,13.152436741202886,5.101373288890633,0
1997-10-27,8.27749589937563,8.286458399406207,8.272560381281291,8.288919008214888,0.0,8.305995507507166,8.294409605529586,0.011585901977580804,8.298024657094372,8.302639717482657,-0.005861775066827946,0.010968499706500696,0.013704081447221588,-0.018024634356519798,-0.008363848467940471,-0.054533261743827666,0.043388963048591196,4175.715552976431,3809.7704577657555,0.09165255432628681,0.3403778927205872,9.233224133389285,12.368594219640165,-3.13537008625088,1
1997-10-30,8.243608611441891,8.24356919628577,8.24161356459653,8.246758848747694,0.0,8.300641886584284,8.291630817576117,0.009011069008167283,8.288130830612102,8.300324772147725,-0.033887287933739074,0.01443964826905576,0.014346296222102085,-0.013131492475640272,-0.018024634356519798,-0.07926903830066756,-0.18579097367999012,4186.181545474828,3788.3454564782974,0.09977672378539638,0.03743887034895798,-8.396737345427937,8.215527906626544,-16.61226525205448,0
1997-11-03,8.240337651546197,8.246630410771845,8.229215046493495,8.248102586223254,0.0,8.294410645496534,8.289012865751205,0.0053977797453281795,8.279441161691029,8.297972336045705,-0.0032709598956941477,0.013965240126071598,0.014293651068624784,-0.005861775066827946,-0.013131492475640272,-0.07417614972842124,-0.29269561570706143,4196.256021665743,3767.1499841936325,0.10776947380464581,0.05516138692707385,-23.104458911789607,1.9515305429433143,-25.05598945473292,0
1997-11-04,8.244320897788517,8.242637930500548,8.238256748590075,8.25641007373802,0.0,8.287529837411391,8.287208075420512,0.00032176199087885493,8.2730556591633,8.295868358074834,0.003983246242320604,0.0132335365536895,0.01344813011137783,-0.033887287933739074,-0.005861775066827946,-0.052168269129580835,-0.4305732031349626,4203.02005309527,3750.42994690473,0.11380975707159527,0.12267171444479413,-33.15736169342017,-5.070247904329383,-28.087113789090786,1
1997-11-05,8.237010919810837,8.244108035080696,8.231950783789783,8.244714939882366,0.0,8.279204143346027,8.284927269648378,-0.005723126302351389,8.266502070190125,8.293560223240952,-0.007309977977680404,0.012287726189326248,0.013206373784057692,-0.0032709598956941477,-0.033887287933739074,-0.04634675463162097,-0.47734543509535254,4209.78816326244,3736.71183673756,0.11906533103249989,0.08776204050659958,-42.86698561895355,-12.629595447254218,-30.23739017169933,0
1997-11-06,8.23322686327821,8.228013970150426,8.219872827312617,8.233970497078975,0.0,8.269323913561902,8.282944869161359,-0.013620955599456863,8.260452032569777,8.291194209124766,-0.0037840565326270337,0.010284115236129225,0.012994569312569459,0.003983246242320604,-0.0032709598956941477,-0.044269036097420056,-0.44082494448588677,4218.083723538492,3719.078263766195,0.1257390136601585,0.08994229680730356,-51.12407731103576,-20.328491820010527,-30.795585491025236,0
1997-11-07,8.228796215044035,8.23248267607466,8.224729065128441,8.23339957774592,0.0,8.25991577009205,8.281402860130163,-0.021487090038112555,8.254696429383278,8.288747228964738,-0.004430648234174939,0.01042862241558277,0.012512610123276629,-0.007309977977680404,0.003983246242320604,-0.01481239639785592,-0.5146851152218079,4227.954167048544,3692.993830998331,0.1350748259380373,0.10155189777648281,-58.33809696421531,-27.930412848851482,-30.40768411536383,0
1997-11-10,8.221761178626531,8.225050534290398,8.218158904890359,8.225050534290398,0.0,8.250640507827239,8.279427951580129,-0.028787443752889885,8.24870820197296,8.286120325029906,-0.007035036417503804,0.010451847259724572,0.01231526595436729,-0.0037840565326270337,-0.007309977977680404,-0.018576472919665576,-0.6570213042056006,4238.043914162999,3661.9860907198135,0.14583686975546625,0.10253130103376985,-65.420899139835,-35.42851010704819,-29.99238903278681,0
1997-11-11,8.222392482110088,8.222781887763986,8.222392482110088,8.229577783408999,0.0,8.24323083934644,8.277512861864619,-0.03428202251817858,8.243923525634255,8.28362119393501,0.0006313034835567777,0.010381362207360429,0.012320621845551093,-0.004430648234174939,-0.0037840565326270337,-0.021928415678429403,-0.7434468150468675,4241.966352421466,3632.407646601971,0.15482086725753458,0.14927562328791352,-70.03711310934614,-42.35023070750778,-27.68688240183836,0
1997-11-12,8.19786355800844,8.221852504523122,8.19639549220507,8.226584183414696,0.0,8.234681427703038,8.275774244665856,-0.04109281696281819,8.235548986065924,8.280258149388871,-0.02452892410164864,0.011629911769708092,0.011917747769764385,-0.007035036417503804,-0.004430648234174939,-0.03914736180239764,-0.9371932174604908,4243.715866695651,3588.2391137730992,0.16738521979688933,0.06856203163140366,-80.05269592662762,-49.89072375133175,-30.161972175295872,1
1997-11-13,8.175857173105891,8.18905018392886,8.170202647243938,8.193245379323361,0.0,8.224517555076064,8.27403979547221,-0.04952224039614528,8.224695929164099,8.276163993456205,-0.02200638490254825,0.012315733055259181,0.011910474697142374,0.0006313034835567777,-0.007035036417503804,-0.057369690172318855,-0.9415246374538958,4247.425749132266,3533.334236219296,0.1835531527144786,0.029080112368573552,-93.29574391126744,-58.57172778331889,-34.724016127948545,1
1997-11-14,8.180256452399238,8.180416132950942,8.164706590227778,8.18707113054236,0.0,8.218182339171799,8.272047584099953,-0.053865244928154254,8.21661602429776,8.272402913414755,0.004399279293346936,0.009819449878397796,0.01162648386617481,-0.02452892410164864,0.0006313034835567777,-0.04853976264479698,-0.8855387281809279,4247.622991708063,3488.874005362249,0.19614794308926628,0.10661762404270421,-101.35812968799291,-67.1290081642537,-34.22912152373921,0
1997-11-17,8.1825872395455,8.175387136100634,8.171670119274607,8.183372212493875,0.0,8.212407297971728,8.270069759686466,-0.0576624617147381,8.210428972524621,8.268880730125765,0.0023307871462616703,0.010167302440354629,0.011631478135214965,-0.02200638490254825,-0.02452892410164864,-0.039173939081031506,-0.8387976405199055,4237.38634801503,3453.4656539380944,0.20385795848830685,0.15898858731483323,-105.8552276433993,-74.87425206008282,-30.98097558331648,0
1997-11-18,8.165903692001917,8.181404354037058,8.159031442395591,8.181404354037058,0.0,8.204565577393069,8.267680644270548,-0.06311506687747936,8.202333466975038,8.264842414905223,-0.016683547543582478,0.010063277854114558,0.011782681273386277,0.004399279293346936,-0.02200638490254825,-0.05648879010817076,-0.8409273906628019,4219.395498686982,3415.641488617706,0.21054357992128514,0.12847016927124785,-112.89479030981875,-82.47835971003,-30.41643059978874,1
1997-11-19,8.147476400342068,8.154520315322618,8.129513943691544,8.154520315322618,0.0,8.195612125446193,8.264714010220082,-0.06910188477388957,8.192359454859952,8.260239826098825,-0.018427291659849132,0.010597893653889958,0.011848091264714993,0.0023307871462616703,0.004399279293346936,-0.05038715766637125,-0.8525530987966528,4193.844546446562,3376.0314545300002,0.21607040638738567,0.09613253760649122,-122.24892299365365,-90.43247236675474,-31.816450626898913,0
1997-11-20,8.151004595122428,8.129844000535105,8.128794606452676,8.161777429263662,0.0,8.187389898630615,8.26169200940738,-0.07430211077676496,8.184840389453129,8.255956091550733,0.003528194780360039,0.011227743927139188,0.011810328694772266,-0.016683547543582478,0.0023307871462616703,-0.024852577983462965,-0.7580224907022293,4143.878840588692,3357.1991867550582,0.20975109203395637,0.1393971741005619,-127.21047585374572,-97.78807306415294,-29.42240278959278,1
1997-11-21,8.167193047469615,8.146346877703687,8.146245417030755,8.172229397890131,0.0,8.181229581873172,8.25872307243095,-0.07749349055777799,8.181631781819762,8.252475187861277,0.01618845234718691,0.013636350772071457,0.011891917293480617,-0.018427291659849132,-0.016683547543582478,-0.01306340492962299,-0.5480002942178686,4086.367474578292,3355.3555234685828,0.1964630909539545,0.2299338850514106,-125.13454930544913,-103.25736831241218,-21.877180993036944,0
1997-11-24,8.132433264462124,8.164174432155175,8.13144834565445,8.165812800313455,0.0,8.17229679045673,8.255333613550368,-0.08303682309363758,8.172686596845645,8.247767661453468,-0.03475978300749105,0.016376978215934913,0.012629252766301788,0.003528194780360039,-0.018427291659849132,-0.05015397508337571,-0.6792098393880098,4036.7804193948946,3336.9795903707304,0.18980840930471435,0.09444184008870683,-131.68423149151522,-108.9427409482328,-22.741490543282424,1
1997-11-25,8.154755932204205,8.131751274513539,8.128130808345075,8.157771593830873,0.0,8.165533135466143,8.252320979231717,-0.08678784376557402,8.169426476001746,8.24412014265938,0.022322667742081137,0.01900943925463561,0.013110369488172919,0.01618845234718691,0.003528194780360039,-0.011147759797712098,-0.46451641106247593,3986.7994344508757,3333.972562619437,0.17834918833497126,0.22351612081979985,-129.18699672535286,-112.99159210365681,-16.195404621696042,0
1997-11-26,8.170615673461088,8.165093493296512,8.164789108771576,8.182444692913863,0.0,8.162808347011408,8.249802012829853,-0.08699366581844536,8.169642693721626,8.241237614455526,0.015859741256882387,0.01910589748747888,0.013349631822836935,-0.03475978300749105,0.01618845234718691,0.02313927311901942,-0.33416234956819496,3938.24477387148,3340.3332290582075,0.16429350474024135,0.3264476027704052,-121.32052634847696,-114.65737895262085,-6.6631473958561145,1
1997-11-27,8.196456124267762,8.169245746575061,8.167391683367516,8.201358500759639,0.0,8.164868242127593,8.247870453115661,-0.08300221098806837,8.174517862911832,8.239481477585418,0.025840450806674298,0.01972189655339461,0.013937471940483745,0.022322667742081137,-0.03475978300749105,0.04545152914533368,-0.15700503433906532,3888.716588474505,3359.2354134786196,0.14610504452932488,0.5077322246307331,-106.39185732790065,-113.00427462767682,6.612417299776169,0
1997-11-28,8.17759729217421,8.193253682840822,8.166951818432494,8.193491485218583,0.0,8.164602326105092,8.245449517957404,-0.08084719185231215,8.175077759141354,8.237054646784978,-0.018858832093551214,0.020759483209644877,0.014095944557071742,0.015859741256882387,0.022322667742081137,0.010404244704595556,-0.20068916773517315,3863.929188666485,3359.727818169453,0.13959726216787235,0.3977819828124162,-98.89011775622612,-110.18144325338669,11.291325497160571,1
1997-12-01,8.180222803394466,8.170771239273698,8.157272962119242,8.181457499885331,0.0,8.164365882489989,8.243110129645354,-0.07874424715536499,8.176013221732829,8.234825947044174,0.002625511220255561,0.020763788152853627,0.014113448470537885,0.025840450806674298,0.015859741256882387,0.04778953893234217,-0.19027292514408842,3838.823651426145,3362.7163388082304,0.13222375027106376,0.4346363898459756,-91.13907779864667,-106.37297016243869,15.233892363792023,0
1997-12-02,8.175682678500904,8.179348421505127,8.17131687471973,8.189086248813387,0.0,8.165343781139887,8.24110438925431,-0.07576060811442353,8.175953122963387,8.232506603179733,-0.0045401248935625915,0.02003741572285854,0.013852713913389941,-0.018858832093551214,0.025840450806674298,0.02092674629669844,-0.10858307586023827,3806.335602105467,3369.957391058596,0.12161660942844801,0.4205585539431117,-85.31761202363532,-102.16189853467803,16.84428651104271,1
1997-12-03,8.17818136557895,8.177482082493837,8.171223575250172,8.186158119246588,0.0,8.168414277663576,8.239371635285536,-0.07095735762196043,8.176358257984399,8.230376201705193,0.0024986870780470127,0.018842752769898625,0.013803224381714429,0.002625511220255561,-0.018858832093551214,0.007565692117863065,0.012458412499457694,3776.474584943596,3378.2324218923413,0.11132312271369199,0.46237619312915346,-79.07516939016705,-97.54455270577583,18.46938331560878,0
1997-12-04,8.168231310229212,8.169140981365729,8.161514890730547,8.187299270155147,0.0,8.170136949174253,8.237749358511042,-0.06761240933678891,8.17488063111982,8.227939147137507,-0.009950055349738918,0.01928327700442708,0.013712809025028366,-0.0045401248935625915,0.002625511220255561,-0.02822481403855015,-0.06243676873217382,3745.11945934737,3385.9015611604427,0.10074795661206644,0.39307210806720805,-76.09678803720544,-93.25499977206175,17.15821173485631,1
1997-12-05,8.1516447306252,8.167925040630651,8.1516447306252,8.175342120234939,0.0,8.168582117489812,8.236080396266575,-0.06749827877676218,8.170655921938978,8.224947209235063,-0.01658657960401122,0.01933664493906684,0.013760576027715667,0.0024986870780470127,-0.0045401248935625915,-0.025952561549010156,-0.14871096031741274,3714.2122070239348,3388.9848144604402,0.09157211649340703,0.24627465427569317,-77.52447613595677,-90.10889504484076,12.58441890888399,1
1997-12-08,8.151388106125612,8.154617992904855,8.147826650928142,8.158576352057755,0.0,8.170477601656161,8.234135378620406,-0.06365777696424502,8.167152682700184,8.22206253852489,-0.00025662449958829825,0.015438848159116949,0.013586460878167889,-0.009950055349738918,0.0024986870780470127,-0.028834697268854015,-0.07514924347127647,3684.522651404276,3393.3883593379114,0.08226559831693515,0.2569315402092427,-77.83057343150631,-87.65323072217387,9.822657290667564,0
1997-12-09,8.12905414287888,8.151886795405169,8.122041682600416,8.156226195433147,0.0,8.167907422723628,8.2317254294082,-0.06381800668457238,8.160225675459946,8.21841515046034,-0.02233396324673187,0.015331873540300474,0.013881230177280561,-0.01658657960401122,-0.009950055349738918,-0.04662853562202329,-0.09177143567742348,3654.4283683177905,3390.3016609790843,0.07498561513082377,0.004878063731315334,-83.29396477335104,-86.78137753240931,3.487412759058273,1
1997-12-10,8.115918315447976,8.121037617736334,8.109300138233406,8.125639872844959,0.0,8.162437686922317,8.228733055606678,-0.06629536868436148,8.152169791821406,8.214395666734365,-0.013135827430904357,0.014155853857648911,0.013703443337903751,-0.00025662449958829825,-0.01658657960401122,-0.06226305013097466,-0.1662009755580911,3651.059632767867,3365.085411177446,0.0815189024169922,-0.06208718028394776,-90.15589364329753,-87.45628075458696,-2.6996128887105755,0
1997-12-11,8.11046925909467,8.112626702866049,8.085680742452455,8.115045548064531,0.0,8.153839000405007,8.225438785341451,-0.07159978493644381,8.14458787678018,8.21032012133673,-0.005449056353306503,0.008976903093391463,0.013585097795228939,-0.02233396324673187,-0.00025662449958829825,-0.05776205113454225,-0.2853995812170953,3658.7102636679247,3334.938759769575,0.09259014938076214,-0.017910369262362776,-95.95570008197183,-89.15616462006393,-6.799535461907894,0
1997-12-12,8.110508345589752,8.11377096590487,8.107921825252232,8.12661277511218,0.0,8.147130105746562,8.22220862832713,-0.0750785225805668,8.13839159838192,8.206405934052535,3.9086495082329975e-05,0.008556287519212804,0.013593274642055153,-0.013135827430904357,-0.02233396324673187,-0.0411363850354487,-0.13165407623075226,3659.1220696647056,3310.476953772795,0.10004739575963563,0.05390313789533068,-99.39581522618846,-91.20409474128884,-8.19172048489962,1
1997-12-15,8.121943742897196,8.10818683513211,8.098974122585885,8.123181238948852,0.0,8.141302199696835,8.21926245884454,-0.0779602591477051,8.135401079202879,8.20309369126213,0.011435397307444362,0.009962224726720545,0.013750626980286116,-0.005449056353306503,-0.013135827430904357,-0.029444363228416037,-0.21517867289734482,3650.291896928844,3298.2531226024057,0.1013273349562861,0.19687301810418592,-97.9038702404473,-92.54404984112054,-5.359820399326765,0
